,file_list,spatial_coordinates,metadata
3797,/bear/00082.jpg,"[2,497,260,211,288]",{'1': '0'}
3798,/bear/00083.jpg,"[2,554,246,216,287]",{'1': '0'}
3799,/bear/00084.jpg,"[2,578,247,219,289]",{'1': '0'}
3800,/bear/00085.jpg,"[2,584,255,223,292]",{'1': '0'}
3801,/bear/00086.jpg,"[2,571,266,224,297]",{'1': '0'}
3802,/bear/00087.jpg,"[2,562,275,225,300]",{'1': '0'}
3803,/bear/00088.jpg,"[2,561,278,227,300]",{'1': '0'}
3804,/bear/00089.jpg,"[2,559,295,239,294]",{'1': '0'}
3805,/bear/00090.jpg,"[2,557,320,256,285]",{'1': '0'}
3806,/bear/00091.jpg,"[2,578,307,257,281]",{'1': '0'}
3807,/bear/00092.jpg,"[2,594,294,258,280]",{'1': '0'}
3808,/bear/00093.jpg,"[2,600,282,259,281]",{'1': '0'}
3809,/bear/00094.jpg,"[2,593,276,259,280]",{'1': '0'}
3810,/bear/00095.jpg,"[2,578,271,260,281]",{'1': '0'}
3811,/black_cat_0/00000.jpg,"[2,452,225,336,307]",{'1': '1'}
3812,/black_cat_0/00001.jpg,"[2,471,213,344,337]",{'1': '1'}
3813,/black_cat_0/00002.jpg,"[2,495,202,339,360]",{'1': '1'}
3814,/black_cat_0/00003.jpg,"[2,534,196,301,372]",{'1': '1'}
3815,/black_cat_0/00004.jpg,"[2,553,193,291,376]",{'1': '1'}
3816,/black_cat_0/00005.jpg,"[2,561,191,294,377]",{'1': '1'}
3817,/black_cat_0/00006.jpg,"[2,568,192,278,374]",{'1': '1'}
3818,/black_cat_0/00007.jpg,"[2,575,193,263,372]",{'1': '1'}
3819,/black_cat_0/00008.jpg,"[2,580,195,251,369]",{'1': '1'}
3820,/black_cat_0/00009.jpg,"[2,576,196,256,364]",{'1': '1'}
3821,/black_cat_0/00010.jpg,"[2,567,198,270,359]",{'1': '1'}
3822,/black_cat_0/00011.jpg,"[2,549,193,285,360]",{'1': '1'}
3823,/black_cat_0/00012.jpg,"[2,540,189,294,362]",{'1': '1'}
3824,/black_cat_0/00013.jpg,"[2,546,185,292,363]",{'1': '1'}
3825,/black_cat_0/00014.jpg,"[2,552,181,286,367]",{'1': '1'}
3826,/black_cat_0/00015.jpg,"[2,557,179,281,369]",{'1': '1'}
3827,/black_cat_0/00016.jpg,"[2,556,173,275,373]",{'1': '1'}
3828,/black_cat_0/00017.jpg,"[2,554,169,273,376]",{'1': '1'}
3829,/black_cat_0/00018.jpg,"[2,549,173,277,371]",{'1': '1'}
3830,/black_cat_0/00019.jpg,"[2,544,178,285,365]",{'1': '1'}
3831,/black_cat_0/00020.jpg,"[2,537,185,297,355]",{'1': '1'}
3832,/black_cat_0/00021.jpg,"[2,531,201,306,337]",{'1': '1'}
3833,/black_cat_0/00022.jpg,"[2,532,209,312,326]",{'1': '1'}
3834,/black_cat_0/00023.jpg,"[2,547,206,314,328]",{'1': '1'}
3835,/black_cat_0/00024.jpg,"[2,559,195,310,336]",{'1': '1'}
3836,/black_cat_0/00025.jpg,"[2,569,181,306,346]",{'1': '1'}
3837,/black_cat_0/00026.jpg,"[2,564,169,311,352]",{'1': '1'}
3838,/black_cat_0/00027.jpg,"[2,560,161,314,357]",{'1': '1'}
3839,/black_cat_0/00028.jpg,"[2,560,158,311,365]",{'1': '1'}
3840,/black_cat_0/00029.jpg,"[2,563,154,312,367]",{'1': '1'}
3841,/black_cat_0/00030.jpg,"[2,568,150,313,368]",{'1': '1'}
3842,/black_cat_0/00031.jpg,"[2,569,151,311,366]",{'1': '1'}
3843,/black_cat_0/00032.jpg,"[2,569,150,310,364]",{'1': '1'}
3844,/black_cat_0/00033.jpg,"[2,569,145,310,368]",{'1': '1'}
3845,/black_cat_0/00034.jpg,"[2,567,144,309,367]",{'1': '1'}
3846,/black_cat_0/00035.jpg,"[2,564,145,307,362]",{'1': '1'}
3847,/black_cat_0/00036.jpg,"[2,557,148,318,358]",{'1': '1'}
3848,/black_cat_0/00037.jpg,"[2,545,152,333,354]",{'1': '1'}
3849,/black_cat_0/00038.jpg,"[2,519,154,360,355]",{'1': '1'}
3850,/black_cat_0/00039.jpg,"[2,500,154,373,353]",{'1': '0'}
3851,/black_cat_0/00040.jpg,"[2,484,153,378,353]",{'1': '0'}
3852,/black_cat_0/00041.jpg,"[2,439,155,438,352]",{'1': '0'}
3853,/black_cat_0/00042.jpg,"[2,381,161,488,346]",{'1': '0'}
3854,/black_cat_0/00043.jpg,"[2,296,173,521,333]",{'1': '0'}
3855,/black_cat_0/00044.jpg,"[2,252,178,553,331]",{'1': '0'}
3856,/black_cat_0/00045.jpg,"[2,229,180,585,333]",{'1': '0'}
3857,/black_cat_0/00046.jpg,"[2,208,193,605,314]",{'1': '0'}
3858,/black_cat_0/00047.jpg,"[2,194,199,609,304]",{'1': '0'}
3859,/black_cat_0/00048.jpg,"[2,193,191,587,306]",{'1': '0'}
3860,/black_cat_0/00049.jpg,"[2,185,187,611,305]",{'1': '0'}
3861,/black_cat_0/00050.jpg,"[2,173,186,659,303]",{'1': '0'}
3862,/black_cat_0/00051.jpg,"[2,173,181,613,298]",{'1': '0'}
3863,/black_cat_0/00052.jpg,"[2,181,172,586,303]",{'1': '0'}
3864,/black_cat_0/00053.jpg,"[2,202,155,599,322]",{'1': '0'}
3865,/black_cat_0/00054.jpg,"[2,228,155,619,310]",{'1': '0'}
3866,/black_cat_0/00055.jpg,"[2,256,164,645,284]",{'1': '0'}
3867,/black_cat_0/00056.jpg,"[2,259,191,687,271]",{'1': '0'}
3868,/black_cat_0/00057.jpg,"[2,255,210,704,274]",{'1': '0'}
3869,/black_cat_0/00058.jpg,"[2,232,221,677,297]",{'1': '0'}
3870,/black_cat_0/00059.jpg,"[2,200,225,625,307]",{'1': '0'}
3871,/black_cat_0/00060.jpg,"[2,165,226,559,309]",{'1': '0'}
3872,/black_cat_0/00061.jpg,"[2,109,222,610,319]",{'1': '0'}
3873,/black_cat_0/00062.jpg,"[2,49,223,638,321]",{'1': '0'}
3874,/black_cat_0/00063.jpg,"[2,0,235,605,306]",{'1': '0'}
3875,/dead_leaf_butterfly_1/00000.jpg,"[2,324,125,238,504]",{'1': '1'}
3876,/dead_leaf_butterfly_1/00001.jpg,"[2,326,105,239,510]",{'1': '1'}
3877,/dead_leaf_butterfly_1/00002.jpg,"[2,327,91,238,518]",{'1': '1'}
3878,/dead_leaf_butterfly_1/00003.jpg,"[2,327,89,231,528]",{'1': '1'}
3879,/dead_leaf_butterfly_1/00004.jpg,"[2,323,90,234,537]",{'1': '1'}
3880,/dead_leaf_butterfly_1/00005.jpg,"[2,316,93,244,544]",{'1': '1'}
3881,/dead_leaf_butterfly_1/00006.jpg,"[2,319,96,268,536]",{'1': '1'}
3882,/dead_leaf_butterfly_1/00007.jpg,"[2,319,99,294,534]",{'1': '1'}
3883,/dead_leaf_butterfly_1/00008.jpg,"[2,315,102,320,545]",{'1': '1'}
3884,/dead_leaf_butterfly_1/00009.jpg,"[2,312,104,345,539]",{'1': '1'}
3885,/dead_leaf_butterfly_1/00010.jpg,"[2,311,105,367,524]",{'1': '1'}
3886,/dead_leaf_butterfly_1/00011.jpg,"[2,280,105,400,525]",{'1': '1'}
3887,/dead_leaf_butterfly_1/00012.jpg,"[2,250,106,428,529]",{'1': '1'}
3888,/dead_leaf_butterfly_1/00013.jpg,"[2,220,108,447,540]",{'1': '1'}
3889,/dead_leaf_butterfly_1/00014.jpg,"[2,218,108,449,541]",{'1': '1'}
3890,/dead_leaf_butterfly_1/00015.jpg,"[2,231,106,443,537]",{'1': '1'}
3891,/dead_leaf_butterfly_1/00016.jpg,"[2,273,106,401,535]",{'1': '1'}
3892,/dead_leaf_butterfly_1/00017.jpg,"[2,302,105,366,534]",{'1': '1'}
3893,/dead_leaf_butterfly_1/00018.jpg,"[2,307,104,346,531]",{'1': '1'}
3894,/dead_leaf_butterfly_1/00019.jpg,"[2,311,102,322,532]",{'1': '1'}
3895,/dead_leaf_butterfly_1/00020.jpg,"[2,314,100,299,534]",{'1': '1'}
3896,/dead_leaf_butterfly_1/00021.jpg,"[2,311,99,276,530]",{'1': '1'}
3897,/dead_leaf_butterfly_1/00022.jpg,"[2,309,98,259,525]",{'1': '1'}
3898,/dead_leaf_butterfly_1/00023.jpg,"[2,309,97,254,520]",{'1': '1'}
3899,/desert_fox/00000.jpg,"[2,0,25,835,437]",{'1': '1'}
3900,/desert_fox/00001.jpg,"[2,0,21,811,442]",{'1': '1'}
3901,/desert_fox/00002.jpg,"[2,0,17,786,450]",{'1': '1'}
3902,/desert_fox/00003.jpg,"[2,0,15,759,456]",{'1': '1'}
3903,/desert_fox/00004.jpg,"[2,0,17,736,458]",{'1': '1'}
3904,/desert_fox/00005.jpg,"[2,0,21,714,458]",{'1': '1'}
3905,/desert_fox/00006.jpg,"[2,0,22,701,466]",{'1': '1'}
3906,/desert_fox/00007.jpg,"[2,0,23,691,472]",{'1': '1'}
3907,/desert_fox/00008.jpg,"[2,0,26,682,474]",{'1': '1'}
3908,/desert_fox/00009.jpg,"[2,0,28,677,474]",{'1': '1'}
3909,/desert_fox/00010.jpg,"[2,0,29,671,475]",{'1': '1'}
3910,/desert_fox/00011.jpg,"[2,0,31,672,470]",{'1': '1'}
3911,/desert_fox/00012.jpg,"[2,0,31,674,465]",{'1': '1'}
3912,/desert_fox/00013.jpg,"[2,0,29,678,458]",{'1': '1'}
3913,/desert_fox/00014.jpg,"[2,0,27,688,456]",{'1': '1'}
3914,/desert_fox/00015.jpg,"[2,0,26,701,456]",{'1': '1'}
3915,/desert_fox/00016.jpg,"[2,0,26,726,443]",{'1': '1'}
3916,/desert_fox/00017.jpg,"[2,0,21,744,440]",{'1': '1'}
3917,/desert_fox/00018.jpg,"[2,0,8,752,456]",{'1': '1'}
3918,/desert_fox/00019.jpg,"[2,0,2,756,477]",{'1': '1'}
3919,/desert_fox/00020.jpg,"[2,0,0,758,500]",{'1': '0'}
3920,/desert_fox/00021.jpg,"[2,0,6,755,510]",{'1': '0'}
3921,/desert_fox/00022.jpg,"[2,0,9,753,518]",{'1': '0'}
3922,/desert_fox/00023.jpg,"[2,0,5,751,523]",{'1': '0'}
3923,/desert_fox/00024.jpg,"[2,0,8,746,522]",{'1': '0'}
3924,/desert_fox/00025.jpg,"[2,0,13,740,520]",{'1': '0'}
3925,/desert_fox/00026.jpg,"[2,0,27,741,508]",{'1': '0'}
3926,/desert_fox/00027.jpg,"[2,0,40,740,498]",{'1': '0'}
3927,/desert_fox/00028.jpg,"[2,0,49,735,491]",{'1': '0'}
3928,/desert_fox/00029.jpg,"[2,0,49,767,493]",{'1': '0'}
3929,/desert_fox/00030.jpg,"[2,7,45,813,501]",{'1': '0'}
3930,/desert_fox/00031.jpg,"[2,40,40,783,508]",{'1': '0'}
3931,/desert_fox/00032.jpg,"[2,69,38,760,505]",{'1': '0'}
3932,/desert_fox/00033.jpg,"[2,90,49,751,474]",{'1': '0'}
3933,/desert_fox/00034.jpg,"[2,108,53,746,468]",{'1': '0'}
3934,/desert_fox/00035.jpg,"[2,125,55,743,474]",{'1': '0'}
3935,/desert_fox/00036.jpg,"[2,151,60,705,507]",{'1': '0'}
3936,/desert_fox/00037.jpg,"[2,197,62,650,529]",{'1': '0'}
3937,/desert_fox/00038.jpg,"[2,283,56,561,533]",{'1': '0'}
3938,/desert_fox/00039.jpg,"[2,343,52,502,555]",{'1': '0'}
3939,/desert_fox/00040.jpg,"[2,389,49,458,586]",{'1': '1'}
3940,/desert_fox/00041.jpg,"[2,370,53,480,559]",{'1': '1'}
3941,/desert_fox/00042.jpg,"[2,356,55,494,542]",{'1': '1'}
3942,/desert_fox/00043.jpg,"[2,351,57,495,542]",{'1': '1'}
3943,/desert_fox/00044.jpg,"[2,343,56,503,545]",{'1': '1'}
3944,/desert_fox/00045.jpg,"[2,335,54,512,550]",{'1': '1'}
3945,/desert_fox/00046.jpg,"[2,336,56,510,547]",{'1': '1'}
3946,/desert_fox/00047.jpg,"[2,296,56,555,545]",{'1': '1'}
3947,/egyptian_nightjar/00000.jpg,"[2,536,352,567,217]",{'1': '0'}
3948,/egyptian_nightjar/00001.jpg,"[2,549,348,610,209]",{'1': '0'}
3949,/egyptian_nightjar/00002.jpg,"[2,554,347,637,200]",{'1': '0'}
3950,/egyptian_nightjar/00003.jpg,"[2,541,352,635,188]",{'1': '0'}
3951,/egyptian_nightjar/00004.jpg,"[2,525,351,628,188]",{'1': '0'}
3952,/egyptian_nightjar/00005.jpg,"[2,509,348,618,193]",{'1': '0'}
3953,/egyptian_nightjar/00006.jpg,"[2,521,353,631,189]",{'1': '0'}
3954,/egyptian_nightjar/00007.jpg,"[2,521,355,638,186]",{'1': '0'}
3955,/egyptian_nightjar/00008.jpg,"[2,494,351,638,188]",{'1': '0'}
3956,/egyptian_nightjar/00009.jpg,"[2,478,353,623,187]",{'1': '0'}
3957,/egyptian_nightjar/00010.jpg,"[2,468,357,600,185]",{'1': '0'}
3958,/egyptian_nightjar/00011.jpg,"[2,486,355,607,191]",{'1': '0'}
3959,/egyptian_nightjar/00012.jpg,"[2,488,353,609,192]",{'1': '0'}
3960,/egyptian_nightjar/00013.jpg,"[2,452,349,607,188]",{'1': '0'}
3961,/egyptian_nightjar/00014.jpg,"[2,438,351,610,190]",{'1': '0'}
3962,/egyptian_nightjar/00015.jpg,"[2,437,354,615,196]",{'1': '0'}
3963,/egyptian_nightjar/00016.jpg,"[2,436,348,615,200]",{'1': '0'}
3964,/egyptian_nightjar/00017.jpg,"[2,425,346,607,199]",{'1': '0'}
3965,/egyptian_nightjar/00018.jpg,"[2,397,352,579,190]",{'1': '0'}
3966,/egyptian_nightjar/00019.jpg,"[2,397,347,574,196]",{'1': '0'}
3967,/egyptian_nightjar/00020.jpg,"[2,412,338,578,208]",{'1': '0'}
3968,/egyptian_nightjar/00021.jpg,"[2,421,347,565,199]",{'1': '0'}
3969,/egyptian_nightjar/00022.jpg,"[2,418,353,553,192]",{'1': '0'}
3970,/egyptian_nightjar/00023.jpg,"[2,388,354,550,187]",{'1': '0'}
3971,/egyptian_nightjar/00024.jpg,"[2,383,354,559,188]",{'1': '0'}
3972,/egyptian_nightjar/00025.jpg,"[2,389,353,577,194]",{'1': '0'}
3973,/egyptian_nightjar/00026.jpg,"[2,355,349,548,200]",{'1': '0'}
3974,/egyptian_nightjar/00027.jpg,"[2,336,349,534,202]",{'1': '0'}
3975,/egyptian_nightjar/00028.jpg,"[2,344,352,546,203]",{'1': '0'}
3976,/egyptian_nightjar/00029.jpg,"[2,341,355,554,198]",{'1': '0'}
3977,/egyptian_nightjar/00030.jpg,"[2,331,357,563,193]",{'1': '0'}
3978,/egyptian_nightjar/00031.jpg,"[2,305,353,522,198]",{'1': '0'}
3979,/egyptian_nightjar/00032.jpg,"[2,297,351,497,202]",{'1': '0'}
3980,/egyptian_nightjar/00033.jpg,"[2,319,352,514,204]",{'1': '0'}
3981,/egyptian_nightjar/00034.jpg,"[2,324,354,505,201]",{'1': '0'}
3982,/egyptian_nightjar/00035.jpg,"[2,321,356,484,196]",{'1': '0'}
3983,/egyptian_nightjar/00036.jpg,"[2,323,356,486,197]",{'1': '0'}
3984,/egyptian_nightjar/00037.jpg,"[2,320,355,487,198]",{'1': '0'}
3985,/egyptian_nightjar/00038.jpg,"[2,309,352,484,198]",{'1': '0'}
3986,/egyptian_nightjar/00039.jpg,"[2,297,348,452,203]",{'1': '0'}
3987,/egyptian_nightjar/00040.jpg,"[2,285,345,407,208]",{'1': '1'}
3988,/egyptian_nightjar/00041.jpg,"[2,305,348,436,205]",{'1': '1'}
3989,/egyptian_nightjar/00042.jpg,"[2,312,351,419,201]",{'1': '1'}
3990,/egyptian_nightjar/00043.jpg,"[2,289,348,319,202]",{'1': '1'}
3991,/egyptian_nightjar/00044.jpg,"[2,293,349,283,203]",{'1': '1'}
3992,/egyptian_nightjar/00045.jpg,"[2,309,353,281,204]",{'1': '1'}
3993,/egyptian_nightjar/00046.jpg,"[2,295,353,269,200]",{'1': '1'}
3994,/egyptian_nightjar/00047.jpg,"[2,287,353,261,198]",{'1': '1'}
3995,/egyptian_nightjar/00048.jpg,"[2,292,353,264,198]",{'1': '1'}
3996,/egyptian_nightjar/00049.jpg,"[2,292,351,274,201]",{'1': '1'}
3997,/egyptian_nightjar/00050.jpg,"[2,291,348,289,208]",{'1': '1'}
3998,/egyptian_nightjar/00051.jpg,"[2,240,349,313,203]",{'1': '1'}
3999,/egyptian_nightjar/00052.jpg,"[2,218,351,325,200]",{'1': '1'}
4000,/egyptian_nightjar/00053.jpg,"[2,248,352,316,203]",{'1': '1'}
4001,/egyptian_nightjar/00054.jpg,"[2,256,353,313,203]",{'1': '1'}
4002,/egyptian_nightjar/00055.jpg,"[2,252,353,314,203]",{'1': '1'}
4003,/egyptian_nightjar/00056.jpg,"[2,139,354,426,203]",{'1': '1'}
4004,/egyptian_nightjar/00057.jpg,"[2,59,354,510,205]",{'1': '1'}
4005,/egyptian_nightjar/00058.jpg,"[2,42,352,543,211]",{'1': '1'}
4006,/egyptian_nightjar/00059.jpg,"[2,0,353,578,207]",{'1': '1'}
4007,/egyptian_nightjar/00060.jpg,"[2,0,354,561,199]",{'1': '1'}
4008,/egyptian_nightjar/00061.jpg,"[2,0,354,561,210]",{'1': '1'}
4009,/egyptian_nightjar/00062.jpg,"[2,0,354,566,218]",{'1': '1'}
4010,/egyptian_nightjar/00063.jpg,"[2,0,353,577,218]",{'1': '1'}
4011,/egyptian_nightjar/00064.jpg,"[2,0,353,574,224]",{'1': '1'}
4012,/egyptian_nightjar/00065.jpg,"[2,0,353,564,231]",{'1': '1'}
4013,/egyptian_nightjar/00066.jpg,"[2,0,352,562,231]",{'1': '1'}
4014,/egyptian_nightjar/00067.jpg,"[2,0,353,564,228]",{'1': '1'}
4015,/egyptian_nightjar/00068.jpg,"[2,0,358,574,218]",{'1': '1'}
4016,/egyptian_nightjar/00069.jpg,"[2,0,359,572,222]",{'1': '1'}
4017,/egyptian_nightjar/00070.jpg,"[2,0,359,562,233]",{'1': '1'}
4018,/egyptian_nightjar/00071.jpg,"[2,0,357,562,230]",{'1': '1'}
4019,/egyptian_nightjar/00072.jpg,"[2,0,357,565,227]",{'1': '1'}
4020,/egyptian_nightjar/00073.jpg,"[2,0,359,572,231]",{'1': '1'}
4021,/egyptian_nightjar/00074.jpg,"[2,0,362,576,229]",{'1': '1'}
4022,/egyptian_nightjar/00075.jpg,"[2,0,362,580,229]",{'1': '1'}
4023,/egyptian_nightjar/00076.jpg,"[2,0,362,585,227]",{'1': '1'}
4024,/egyptian_nightjar/00077.jpg,"[2,0,362,588,225]",{'1': '1'}
4025,/egyptian_nightjar/00078.jpg,"[2,0,358,584,225]",{'1': '1'}
4026,/egyptian_nightjar/00079.jpg,"[2,0,358,581,225]",{'1': '1'}
4027,/egyptian_nightjar/00080.jpg,"[2,0,361,580,223]",{'1': '1'}
4028,/egyptian_nightjar/00081.jpg,"[2,0,362,576,222]",{'1': '1'}
4029,/egyptian_nightjar/00082.jpg,"[2,0,363,576,223]",{'1': '1'}
4030,/egyptian_nightjar/00083.jpg,"[2,0,364,580,224]",{'1': '1'}
4031,/egyptian_nightjar/00084.jpg,"[2,0,362,585,228]",{'1': '1'}
4032,/egyptian_nightjar/00085.jpg,"[2,0,359,590,233]",{'1': '1'}
4033,/egyptian_nightjar/00086.jpg,"[2,0,365,586,227]",{'1': '1'}
4034,/egyptian_nightjar/00087.jpg,"[2,0,368,582,223]",{'1': '1'}
4035,/egyptian_nightjar/00088.jpg,"[2,0,367,578,222]",{'1': '1'}
4036,/egyptian_nightjar/00089.jpg,"[2,0,366,574,221]",{'1': '1'}
4037,/egyptian_nightjar/00090.jpg,"[2,0,365,570,219]",{'1': '1'}
4038,/egyptian_nightjar/00091.jpg,"[2,0,362,572,225]",{'1': '1'}
4039,/egyptian_nightjar/00092.jpg,"[2,0,359,574,229]",{'1': '1'}
4040,/egyptian_nightjar/00093.jpg,"[2,0,359,578,227]",{'1': '1'}
4041,/egyptian_nightjar/00094.jpg,"[2,0,359,580,227]",{'1': '1'}
4042,/egyptian_nightjar/00095.jpg,"[2,0,361,581,226]",{'1': '1'}
4043,/pygmy_seahorse_4/00000.jpg,"[2,556,314,341,197]",{'1': '1'}
4044,/pygmy_seahorse_4/00001.jpg,"[2,558,283,341,210]",{'1': '1'}
4045,/pygmy_seahorse_4/00002.jpg,"[2,561,257,339,220]",{'1': '1'}
4046,/pygmy_seahorse_4/00003.jpg,"[2,570,244,333,222]",{'1': '1'}
4047,/pygmy_seahorse_4/00004.jpg,"[2,573,239,330,225]",{'1': '1'}
4048,/pygmy_seahorse_4/00005.jpg,"[2,573,241,328,224]",{'1': '1'}
4049,/pygmy_seahorse_4/00006.jpg,"[2,572,237,330,225]",{'1': '1'}
4050,/pygmy_seahorse_4/00007.jpg,"[2,571,223,332,230]",{'1': '1'}
4051,/pygmy_seahorse_4/00008.jpg,"[2,571,183,332,251]",{'1': '1'}
4052,/pygmy_seahorse_4/00009.jpg,"[2,572,158,331,267]",{'1': '1'}
4053,/pygmy_seahorse_4/00010.jpg,"[2,573,143,329,279]",{'1': '1'}
4054,/pygmy_seahorse_4/00011.jpg,"[2,573,148,331,273]",{'1': '1'}
4055,/pygmy_seahorse_4/00012.jpg,"[2,573,147,331,274]",{'1': '1'}
4056,/pygmy_seahorse_4/00013.jpg,"[2,572,136,331,285]",{'1': '1'}
4057,/pygmy_seahorse_4/00014.jpg,"[2,568,120,334,302]",{'1': '1'}
4058,/pygmy_seahorse_4/00015.jpg,"[2,561,101,341,324]",{'1': '1'}
4059,/pygmy_seahorse_4/00016.jpg,"[2,553,104,348,321]",{'1': '1'}
4060,/pygmy_seahorse_4/00017.jpg,"[2,548,109,352,318]",{'1': '1'}
4061,/pygmy_seahorse_4/00018.jpg,"[2,545,111,356,318]",{'1': '1'}
4062,/pygmy_seahorse_4/00019.jpg,"[2,534,109,368,320]",{'1': '1'}
4063,/pygmy_seahorse_4/00020.jpg,"[2,519,103,383,326]",{'1': '1'}
4064,/pygmy_seahorse_4/00021.jpg,"[2,509,105,394,326]",{'1': '1'}
4065,/pygmy_seahorse_4/00022.jpg,"[2,497,117,406,315]",{'1': '0'}
4066,/pygmy_seahorse_4/00023.jpg,"[2,478,144,425,287]",{'1': '0'}
4067,/pygmy_seahorse_4/00024.jpg,"[2,454,150,445,280]",{'1': '0'}
4068,/pygmy_seahorse_4/00025.jpg,"[2,426,146,467,283]",{'1': '0'}
4069,/pygmy_seahorse_4/00026.jpg,"[2,358,144,504,287]",{'1': '0'}
4070,/pygmy_seahorse_4/00027.jpg,"[2,282,140,507,305]",{'1': '0'}
4071,/pygmy_seahorse_4/00028.jpg,"[2,194,131,437,354]",{'1': '0'}
4072,/pygmy_seahorse_4/00029.jpg,"[2,143,140,375,395]",{'1': '0'}
4073,/pygmy_seahorse_4/00030.jpg,"[2,111,159,317,429]",{'1': '0'}
4074,/pygmy_seahorse_4/00031.jpg,"[2,82,148,284,446]",{'1': '0'}
4075,/seal_3/00000.jpg,"[2,26,109,1094,550]",{'1': '1'}
4076,/seal_3/00001.jpg,"[2,36,111,1098,549]",{'1': '1'}
4077,/seal_3/00002.jpg,"[2,47,104,1101,557]",{'1': '1'}
4078,/seal_3/00003.jpg,"[2,58,77,1098,582]",{'1': '1'}
4079,/seal_3/00004.jpg,"[2,70,70,1101,587]",{'1': '1'}
4080,/seal_3/00005.jpg,"[2,83,73,1104,584]",{'1': '1'}
4081,/seal_3/00006.jpg,"[2,78,95,1118,565]",{'1': '1'}
4082,/seal_3/00007.jpg,"[2,78,107,1122,555]",{'1': '1'}
4083,/seal_3/00008.jpg,"[2,92,100,1100,564]",{'1': '1'}
4084,/seal_3/00009.jpg,"[2,103,86,1084,578]",{'1': '1'}
4085,/seal_3/00010.jpg,"[2,115,69,1069,594]",{'1': '1'}
4086,/seal_3/00011.jpg,"[2,141,88,1033,575]",{'1': '1'}
4087,/seal_3/00012.jpg,"[2,184,115,981,547]",{'1': '1'}
4088,/seal_3/00013.jpg,"[2,254,160,902,501]",{'1': '1'}
4089,/seal_3/00014.jpg,"[2,271,222,870,434]",{'1': '1'}
4090,/seal_3/00015.jpg,"[2,260,293,864,356]",{'1': '1'}
4091,/snowy_owl_0/00000.jpg,"[2,800,105,442,614]",{'1': '1'}
4092,/snowy_owl_0/00001.jpg,"[2,800,105,442,614]",{'1': '1'}
4093,/snowy_owl_0/00002.jpg,"[2,800,105,442,614]",{'1': '1'}
4094,/snowy_owl_0/00003.jpg,"[2,800,105,442,614]",{'1': '1'}
4095,/snowy_owl_0/00004.jpg,"[2,800,106,444,613]",{'1': '1'}
4096,/snowy_owl_0/00005.jpg,"[2,800,106,446,613]",{'1': '1'}
4097,/snowy_owl_0/00006.jpg,"[2,803,109,444,610]",{'1': '1'}
4098,/snowy_owl_0/00007.jpg,"[2,805,113,444,606]",{'1': '1'}
4099,/snowy_owl_0/00008.jpg,"[2,807,116,440,603]",{'1': '1'}
4100,/snowy_owl_0/00009.jpg,"[2,809,117,440,602]",{'1': '1'}
4101,/snowy_owl_0/00010.jpg,"[2,812,117,439,602]",{'1': '1'}
4102,/snowy_owl_0/00011.jpg,"[2,812,110,442,609]",{'1': '1'}
4103,/snowy_owl_0/00012.jpg,"[2,812,100,443,619]",{'1': '1'}
4104,/snowy_owl_0/00013.jpg,"[2,812,84,445,635]",{'1': '1'}
4105,/snowy_owl_0/00014.jpg,"[2,812,72,446,647]",{'1': '1'}
4106,/snowy_owl_0/00015.jpg,"[2,812,61,446,658]",{'1': '1'}
4107,/snowy_owl_0/00016.jpg,"[2,809,52,447,667]",{'1': '1'}
4108,/snowy_owl_0/00017.jpg,"[2,807,42,447,677]",{'1': '1'}
4109,/snowy_owl_0/00018.jpg,"[2,804,29,446,690]",{'1': '1'}
4110,/snowy_owl_0/00019.jpg,"[2,798,25,447,694]",{'1': '1'}
4111,/snowy_owl_0/00020.jpg,"[2,792,22,447,697]",{'1': '1'}
4112,/snowy_owl_0/00021.jpg,"[2,789,44,453,675]",{'1': '1'}
4113,/snowy_owl_0/00022.jpg,"[2,787,74,463,645]",{'1': '1'}
4114,/snowy_owl_0/00023.jpg,"[2,788,120,475,599]",{'1': '1'}
4115,/snowy_owl_0/00024.jpg,"[2,788,161,475,558]",{'1': '1'}
4116,/snowy_owl_0/00025.jpg,"[2,787,200,469,519]",{'1': '1'}
4117,/snowy_owl_0/00026.jpg,"[2,791,215,453,504]",{'1': '1'}
4118,/snowy_owl_0/00027.jpg,"[2,792,226,444,493]",{'1': '1'}
4119,/snowy_owl_0/00028.jpg,"[2,792,232,447,487]",{'1': '1'}
4120,/snowy_owl_0/00029.jpg,"[2,797,233,439,486]",{'1': '1'}
4121,/snowy_owl_0/00030.jpg,"[2,803,231,431,488]",{'1': '1'}
4122,/snowy_owl_0/00031.jpg,"[2,802,205,434,514]",{'1': '1'}
4123,/snowy_owl_0/00032.jpg,"[2,800,179,437,540]",{'1': '1'}
4124,/snowy_owl_0/00033.jpg,"[2,798,153,442,566]",{'1': '1'}
4125,/snowy_owl_0/00034.jpg,"[2,795,136,442,583]",{'1': '1'}
4126,/snowy_owl_0/00035.jpg,"[2,792,123,442,596]",{'1': '1'}
4127,/snowy_owl_0/00036.jpg,"[2,792,107,442,612]",{'1': '1'}
4128,/snowy_owl_0/00037.jpg,"[2,792,92,440,627]",{'1': '1'}
4129,/snowy_owl_0/00038.jpg,"[2,789,80,438,639]",{'1': '1'}
4130,/snowy_owl_0/00039.jpg,"[2,787,69,438,650]",{'1': '1'}
4131,/snowy_owl_0/00040.jpg,"[2,786,60,435,659]",{'1': '1'}
